"Status : To be discontinued / Status : Discontinued / Status : In Production"
Status,Features,"Part number # indicates the package specification code.","L size","W size","T size","Size code inch (mm)",Inductance,"Inductance Tolerance","Rated Current (Itemp)","Rated Current (Isat)","Rdc (max.)","SRF (min.)",Series
"In Production","General	125℃	WoundFerrite",LQW15CN1R0M10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",1000nH,±20%,270mA,,0.94Ω,120MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN1R5M10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",1500nH,±20%,190mA,,1.50Ω,120MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN20NJ10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",20nH,±5%,2200mA,,0.028Ω,3000MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN20NK10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",20nH,±10%,2200mA,,0.028Ω,3000MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN2R2M10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",2200nH,±20%,170mA,,1.80Ω,100MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN34NJ10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",34nH,±5%,1800mA,,0.036Ω,2500MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN34NK10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",34nH,±10%,1800mA,,0.036Ω,2500MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN3R3M10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",3300nH,±20%,130mA,,3.65Ω,80MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN53NJ10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",53nH,±5%,1300mA,,0.06Ω,2000MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN53NK10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",53nH,±10%,1300mA,,0.06Ω,2000MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN77NJ10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",77nH,±5%,1100mA,,0.09Ω,2000MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CN77NK10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",77nH,±10%,1100mA,,0.09Ω,2000MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CNR11J10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",106nH,±5%,850mA,,0.144Ω,1500MHz,LQW15CN_10
"In Production","General	125℃	WoundFerrite",LQW15CNR11K10#,"1.0 ±0.1mm","0.6 ±0.05mm","0.5 ±0.1mm","0402 (1005)",106nH,±10%,850mA,,0.144Ω,1500MHz,LQW15CN_10
